ID_FIRM,YEAR,NAME_FIR,STATE_FI,OWN_TYPE,NPLANTS,UNITS_CA,T_NAMEPL,UNITS_C0,NAMEPLAT,SUMMCAP,WINTCAP,UNITS_C1,NAMEPLA0,SUMMCAP0,WINTCAP0,UNITS_C2,NAMEPLA1,SUMMCAP1,WINTCAP1,OPERATIN,OPERATI0,OPERATI1,OPERATI2,T_GENERA,NETGEN_N,GEN_NUCL,NETGEN_R,GEN_WAT,GEN_SUN,GEN_WND,SO2_MASS,NOX_MASS,CO2_MASS,NET_GENE,WHOLESAL,EXCHANGE,WHEELED,TOTAL_SO,RETAIL_S,SALES_FO,TOTAL_DI,RETAIL_R,RESALE_R,TOTAL_RE,RES_REVE,RES_SALE,RES_CONS,COM_REVE,COM_SALE,COM_CONS,IND_REVE,IND_SALE,IND_CONS,T_REVENU,T_SALES,T_CONSUM,BIGPLAYE,KM2_POWE,KM2_POW0,KM2_POW1,KM2_POW2,KM2_POW3,KM2_POW4,KM2_POW5,KM2_POW6,KM2_POW7,KM2_POW8,KM2_POW9,KM2_PO00,KM2_PO01,KM2_PO02,KM2_PO03,KM2_PO04,KM2_PO05,KM2_PO06,KM2_PO07,KM2_PO08,TOTAL_LA,T_CO2,T_SO2,T_NOX,GDP_CAPI,CAP_PERS,UNEMPLOY,GOVERNOR,P_REP_HO,P_REP_SE,LCV,RPS_ENAC,RPS_EFF,CORP_TAX,SALE_TAX,PROP_TAX,AWEA_ALL,AWEA_COR,AWEA_PAR,ASES,INSOLATI,BIOMASS,RPS_NOPL,RPS_PLAN,DEREGULA,DISC_ENA,DISC_EFF,SIERRA_P,GREEN_PO,RPS_NOP0,RPS_PLA0
12285.0,1999.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9421052.0,9421052.0,0.0,0.0,0.0,0.0,0.0,139055.89699999997,33106.644,12314593.447,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,115370041.0,898604.0,202646.0,31343.0,27937.0,4.4,0.0,0.5123152709359606,0.6,33.5,0.0,0.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,0.0,0.0,1.0,1.0,1.0,1.6148332430269399,0.0,0.0,0.0
12285.0,2000.0,Mellon Bank,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2124678.0,2124678.0,0.0,0.0,0.0,0.0,0.0,79471.976,18247.638,8093529.535999999,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,122864520.0,855925.0,212912.0,31715.0,29698.0,4.2,0.0,0.49261083743842365,0.6,31.5,0.0,0.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,0.0,0.0,1.0,1.0,1.0,1.817820551026244,0.0,0.0,0.0
12285.0,2001.0,Mellon Bank,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9792599.998,9792599.998,0.0,0.0,0.0,0.0,0.0,107963.55599999998,28487.95,11555970.173999999,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,112046047.0,979718.0,230389.0,32206.0,30310.0,4.8,0.0,0.49261083743842365,0.6,34.5,0.0,0.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,0.0,0.0,1.0,1.0,1.0,2.0146490030299917,0.0,0.0,0.0
12285.0,2002.0,Mellon Bank,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8127479.300000001,8127479.300000001,0.0,0.0,0.0,0.0,0.0,94534.362,21107.298000000003,10067718.48,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,118660382.0,880270.0,223551.0,32766.0,31080.0,5.6,0.0,0.5123152709359606,0.58,37.0,0.0,0.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,0.0,0.0,1.0,1.0,1.0,2.047358375122726,0.0,0.0,0.0
12285.0,2003.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10313650.079999998,10313650.079999998,0.0,0.0,0.0,0.0,0.0,133848.641,23952.445,12910860.44,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,119072183.0,909873.0,181625.0,33415.0,31979.0,5.7,1.0,0.5369458128078818,0.58,25.0,0.0,0.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,0.0,0.0,1.0,1.0,1.0,2.0442215952446112,0.0,0.0,0.0
12285.0,2004.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10480512.0,10480512.0,0.0,0.0,0.0,0.0,0.0,128562.67199999999,21843.79,12606387.284000002,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,121656946.0,928947.0,182452.0,33737.0,33550.0,5.4,1.0,0.5369458128078818,0.58,25.5,1.0,1.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,1.0,0.0,1.0,1.0,1.0,2.106171607305394,0.0,1.0,0.0
12285.0,2005.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11374054.0,11374054.0,0.0,0.0,0.0,0.0,0.0,121380.4,22147.197,13307084.456999999,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,126712616.0,1019098.0,186185.0,34162.0,34774.0,5.0,1.0,0.541871921182266,0.6,30.0,1.0,1.0,0.0,0.0,0.0,300.0,187.0,1.0,1.0,0.17,6569.0,1.0,0.0,1.0,1.0,1.0,2.1034043316965247,0.0,1.0,0.0
12285.0,2006.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7611937.0,7611937.0,0.0,0.0,0.0,0.0,0.0,105255.24799999999,14314.413,9755614.15,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,125864003.0,839057.0,175956.0,34740.0,36800.0,4.5,1.0,0.5369458128078818,0.58,30.5,1.0,1.0,0.0,0.0,1.0,300.0,187.0,1.0,1.0,0.17,6569.0,1.0,0.0,1.0,1.0,1.0,2.0972622417320554,0.0,1.0,0.0
12285.0,2007.0,Mellon Bank,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8808536.788999999,8808536.788999999,0.0,0.0,0.0,0.0,0.0,119366.353,18665.934,11514901.882,,,,,,,,,,,,,,,,,,,,,,,,,7001.0,3388.0,88.0,0.0,0.0,5383.0,2487.0,52.0,0.0,0.0,3150.0,1372.0,28.0,0.0,0.0,244.0,81.0,0.0,0.0,0.0,116260.0,,,,35189.0,38793.0,4.4,1.0,0.4975369458128079,0.58,71.0,1.0,1.0,0.0,0.0,1.0,300.0,187.0,1.0,1.0,0.17,6569.0,1.0,0.0,1.0,1.0,1.0,2.0918797448938924,0.0,1.0,0.0
12286.0,1997.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-287.0,101677.0,0.0,0.0,,100033.0,0.0,101390.0,3917.0,0.0,4308.0,621.0,14809.0,1088.0,569.0,13172.0,220.0,2500.0,66525.0,2.0,3917.0,100033.0,1365.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34663551.0,135981.0,103714.0,34234.0,26953.0,4.7,2.0,0.47761194029850745,0.3582089552238806,54.5,1.0,0.0,0.0,0.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.423903984347282,0.0,0.0,1.0
12286.0,1998.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,911.0,101233.0,0.0,0.0,,99461.0,0.0,102144.0,3626.0,0.0,4002.0,553.0,13880.0,1138.0,534.0,13150.0,226.0,2330.0,66952.0,2.0,3626.0,99461.0,1419.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,35719435.0,129615.0,97684.0,35439.0,28993.0,4.0,0.0,0.4701492537313433,0.3582089552238806,56.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.5482963020825977,0.0,0.0,1.0
12286.0,1999.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,611.0,104147.0,0.0,0.0,,102986.0,0.0,104758.0,3772.0,7.0,4080.0,598.0,14989.0,1155.0,567.0,13911.0,225.0,2372.0,67955.0,2.0,3772.0,102986.0,1444.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,34425621.0,101103.0,91793.0,36166.0,30106.0,2.8,0.0,0.4701492537313433,0.3582089552238806,59.0,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,2.7721458234883856,0.0,0.0,1.0
12286.0,2000.0,Melrose Public Utilities,MN,3.0,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,1990.0,,,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,434.0,,0.0,0.0,,104145.0,0.0,106449.0,3577.0,0.0,3984.0,589.0,15596.0,1169.0,565.0,14736.0,226.0,2199.0,67589.0,2.0,3577.0,104145.0,1455.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,37249151.0,106175.0,97008.0,37515.0,32017.0,3.1,0.0,0.5223880597014925,0.373134328358209,58.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,0.0,1.0,0.17,26090.0,0.0,1.0,0.0,0.0,0.0,3.1632901866254057,0.0,0.0,1.0
12286.0,2001.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,312.0,104070.0,0.0,0.0,104382.0,103221.0,0.0,104382.0,3735.0,,3744.0,640.0,16524.0,1189.0,609.0,15205.0,235.0,2257.0,65371.0,2.0,3735.0,103221.0,1483.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,35949609.0,90651.0,85184.0,37399.0,32631.0,3.8,0.0,0.5223880597014925,0.373134328358209,83.5,1.0,0.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,0.0,3.67999849066874,0.0,0.0,1.0
12286.0,2002.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,116.0,0.0,0.0,0.0,0.0,0.0,,,,-275.0,108213.0,0.0,0.0,107938.0,107395.0,0.0,107938.0,3845.0,0.0,4332.0,669.0,17392.0,1209.0,617.0,15116.0,235.0,2312.0,68454.0,2.0,3845.0,107395.0,1509.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,37309086.0,100730.0,88853.0,38096.0,33283.0,4.5,2.0,0.5373134328358209,0.373134328358209,80.5,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.681146934314441,0.0,0.0,1.0
12286.0,2003.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,178.94,178.94,0.0,0.0,0.0,0.0,0.0,,,,179.0,110763.0,0.0,0.0,110942.0,108882.0,0.0,110942.0,3960.0,0.0,4639.0,693.0,17559.0,1251.0,941.0,21852.0,270.0,2326.0,69471.0,2.0,3960.0,108882.0,1523.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,39657752.0,113077.0,96876.0,38983.0,34378.0,4.9,1.0,0.6119402985074627,0.4626865671641791,49.0,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.659217057931626,0.0,0.0,1.0
12286.0,2004.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,203.0,203.0,0.0,0.0,0.0,0.0,0.0,,,,199.0,108807.0,0.0,0.0,109006.0,106804.0,0.0,109006.0,4338.0,0.0,5105.0,737.0,17095.0,1264.0,1040.0,21607.0,305.0,2561.0,68102.0,2.0,4338.0,106804.0,1571.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,38318453.0,107982.0,92072.0,40381.0,36199.0,4.6,0.0,0.6119402985074627,0.4626865671641791,41.5,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.916294834949254,0.0,0.0,1.0
12286.0,2005.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,330.001,330.001,0.0,0.0,0.0,0.0,0.0,,,,15.0,111449.0,0.0,0.0,111464.0,109418.0,0.0,111464.0,5093.0,0.0,5845.0,874.0,18058.0,1290.0,1216.0,22559.0,317.0,3003.0,68801.0,2.0,5093.0,109418.0,1609.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,38878815.0,100834.0,85758.0,40592.0,37275.0,4.2,0.0,0.5074626865671642,0.43283582089552236,58.0,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.8956764984162247,0.0,0.0,1.0
12286.0,2006.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,273.001,273.001,0.0,0.0,0.0,0.0,0.0,,,,71.0,109825.0,0.0,0.0,109896.0,107424.0,0.0,109896.0,4700.0,0.0,5394.0,875.0,18266.0,1293.0,1158.0,22663.0,330.0,2667.0,66495.0,2.0,4700.0,107424.0,1625.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,37564927.0,94420.0,85198.0,40901.0,38944.0,4.1,0.0,0.5,0.43283582089552236,54.0,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.8667085088586064,0.0,0.0,1.0
12286.0,2007.0,Melrose Public Utilities,MN,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,238.001,238.001,0.0,0.0,0.0,0.0,0.0,,,,87.0,111078.0,0.0,0.0,111165.0,107941.0,0.0,111165.0,5251.0,0.0,6132.0,1011.0,18846.0,1298.0,1284.0,22895.0,331.0,2956.0,66200.0,2.0,5251.0,107941.0,1631.0,0.0,34962.0,63775.0,0.0,0.0,0.0,31005.0,57384.0,0.0,0.0,0.0,20875.0,40214.0,0.0,0.0,0.0,784.0,730.0,0.0,0.0,0.0,206030.0,,,,41475.0,41105.0,4.6,0.0,0.3582089552238806,0.34328358208955223,62.0,1.0,1.0,0.0,1.0,1.0,306.0,186.0,1.0,1.0,0.17,26090.0,0.0,1.0,0.0,1.0,1.0,3.8374408570612615,0.0,0.0,1.0
12294.0,1997.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,276.0,276.0,0.0,0.0,0.0,0.0,0.0,,,,277.0,18096.0,0.0,0.0,,16445.0,0.0,18373.0,1219.0,0.0,1219.0,981.0,10689.0,1083.0,238.0,5756.0,269.0,0.0,0.0,0.0,1219.0,16445.0,1352.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,61568069.0,292349.0,184570.0,30688.0,23716.0,5.1,1.0,0.4601226993865031,0.4411764705882353,21.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,0.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.14978490996394397,0.0,0.0,0.0
12294.0,1998.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,760.0,760.0,0.0,0.0,0.0,0.0,0.0,,,,760.0,18462.0,0.0,0.0,,15342.0,0.0,19222.0,1175.0,0.0,1175.0,786.0,9941.0,1196.0,389.0,5401.0,241.0,0.0,0.0,0.0,1175.0,15342.0,1437.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,65243164.0,261144.0,196496.0,31087.0,24923.0,4.6,1.0,0.4601226993865031,0.4411764705882353,20.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,0.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.1626291593358283,0.0,0.0,0.0
12294.0,1999.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,966.0,966.0,0.0,0.0,0.0,0.0,0.0,,,,966.0,16981.0,0.0,0.0,,15490.0,0.0,17947.0,1147.0,0.0,1147.0,605.0,7920.0,1079.0,542.0,7570.0,225.0,0.0,0.0,0.0,1147.0,15490.0,1304.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,64551276.0,253555.0,170411.0,31092.0,25697.0,3.1,1.0,0.4601226993865031,0.4411764705882353,22.0,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,0.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.18608588214057378,0.0,0.0,0.0
12294.0,2000.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,,,,1520.0,,0.0,0.0,,15290.0,0.0,16007.0,1193.0,0.0,1193.0,607.0,7683.0,1068.0,586.0,7607.0,235.0,0.0,0.0,0.0,1193.0,15290.0,1303.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,65981453.0,224959.0,149156.0,31522.0,27243.0,3.3,1.0,0.4662576687116564,0.47058823529411764,20.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.1933688056871835,0.0,0.0,0.0
12294.0,2001.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,465.002,465.002,0.0,0.0,0.0,0.0,0.0,,,,465.0,16824.0,0.0,0.0,17289.0,15763.0,,17289.0,1266.0,,1276.0,649.0,7861.0,1058.0,617.0,7902.0,240.0,,,,1266.0,15763.0,1298.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,69057550.0,235429.0,135113.0,31515.0,27816.0,4.5,1.0,0.4662576687116564,0.47058823529411764,34.0,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.2141086998674582,0.0,0.0,0.0
12294.0,2002.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28.998,28.998,0.0,0.0,0.0,0.0,0.0,,,,287.0,18937.0,0.0,0.0,19224.0,15707.0,0.0,19224.0,1503.0,0.0,1503.0,778.0,7933.0,1042.0,725.0,7774.0,240.0,0.0,0.0,0.0,1503.0,15707.0,1282.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,69755452.0,235847.0,129920.0,31700.0,28385.0,5.2,1.0,0.4601226993865031,0.5294117647058824,34.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.20632030813788257,0.0,0.0,0.0
12294.0,2003.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29.96,29.96,0.0,0.0,0.0,0.0,0.0,,,,241.0,18899.0,0.0,0.0,19140.0,15106.0,0.0,19140.0,1329.0,0.0,1329.0,692.0,7464.0,1219.0,637.0,7642.0,282.0,0.0,0.0,0.0,1329.0,15106.0,1501.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,75677727.0,258283.0,134653.0,32121.0,29122.0,5.6,1.0,0.5521472392638037,0.5882352941176471,15.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.20527153427237027,0.0,0.0,0.0
12294.0,2004.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,22.999,22.999,0.0,0.0,0.0,0.0,0.0,,,,23.0,18113.0,0.0,0.0,16870.0,15315.0,0.0,16870.0,1545.0,0.0,1545.0,747.0,7408.0,1007.0,798.0,7907.0,240.0,0.0,0.0,0.0,1545.0,15315.0,1247.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,76824260.0,269614.0,116825.0,32455.0,30283.0,5.8,1.0,0.5521472392638037,0.5882352941176471,18.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.22115225549180256,0.0,0.0,0.0
12294.0,2005.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,246.001,246.001,0.0,0.0,0.0,0.0,0.0,,,,246.0,20410.0,0.0,0.0,19332.0,16083.0,0.0,19332.0,1795.0,0.0,1795.0,858.0,8009.0,1002.0,937.0,8074.0,212.0,0.0,0.0,0.0,1795.0,16083.0,1214.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,79829405.0,273302.0,115396.0,32562.0,31202.0,5.4,0.0,0.5950920245398773,0.6764705882352942,22.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.2195283424918714,0.0,0.0,0.0
12294.0,2006.0,City of Memphis,MO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.999,138.999,0.0,0.0,0.0,0.0,0.0,,,,139.0,19520.0,0.0,0.0,18390.0,15375.0,0.0,18390.0,1952.0,0.0,1952.0,977.0,7531.0,1020.0,975.0,7844.0,244.0,0.0,0.0,0.0,1952.0,15375.0,1264.0,0.0,10707.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,0.0,5786.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,178568.0,79101903.0,259635.0,107586.0,32414.0,32514.0,4.8,0.0,0.5950920245398773,0.6764705882352942,26.5,0.0,0.0,1.0,0.0,0.0,272.0,162.0,1.0,1.0,0.19,18439.0,0.0,0.0,0.0,0.0,1.0,0.21772758575938153,0.0,0.0,0.0
